Gene_id	UniProt_AC	UniProt_ID	EntrezGene	symbol
Solyc10g055590.1	K4D1E9	K4D1E9_SOLLC		
Solyc10g055600.1	K4D1F0	K4D1F0_SOLLC		
Solyc10g055610.1	K4D1F1	K4D1F1_SOLLC	101246287	LOC101246287
Solyc10g055620.1	K4D1F2	K4D1F2_SOLLC		
Solyc10g055630.1	K4D1F3	K4D1F3_SOLLC	100736527	LOC100736527, PIP29
Solyc10g055640.1	K4D1F4	K4D1F4_SOLLC	101245103	LOC101245103
Solyc10g055650.1	K4D1F5	K4D1F5_SOLLC	101244427	LOC101244427
Solyc10g055660.1	K4D1F6	K4D1F6_SOLLC		
Solyc10g055670.1	K4D1F7	K4D1F7_SOLLC		
Solyc10g055680.1	K4D1F8	K4D1F8_SOLLC	101243835	LOC101243835
Solyc10g055690.1				
Solyc10g055700.1	K4D1G0	K4D1G0_SOLLC	101268811	LOC101268811
Solyc10g055710.1	K4D1G1	K4D1G1_SOLLC	101263769	LOC101263769
Solyc10g055720.1	K4D1G2	K4D1G2_SOLLC	101268522	LOC101268522
Solyc10g055730.1	K4D1G3	K4D1G3_SOLLC		
Solyc10g055740.1	K4D1G4	K4D1G4_SOLLC	101268233	LOC101268233
Solyc10g055750.1	K4D1G5	K4D1G5_SOLLC		
Solyc10g055760.1	K4D1G6	K4D1G6_SOLLC	101267943	LOC101267943
Solyc10g055770.1	K4D1G7	K4D1G7_SOLLC	101267067	LOC101267067
Solyc10g055780.1	K4D1G8	K4D1G8_SOLLC		
Solyc10g055790.1	K4D1G9	K4D1G9_SOLLC		
Solyc10g055800.1	K4D1H0	K4D1H0_SOLLC	101267358	LOC101267358
Solyc10g055810.1	Q05538	CHIC_SOLLC	544148	CHI9
Solyc10g055820.1	K4D1H1	K4D1H1_SOLLC		
Solyc10g061820.1	K4D1H2	K4D1H2_SOLLC		
Solyc10g061830.1	K4D1H3	K4D1H3_SOLLC		
Solyc10g061840.1	K4D1H4	K4D1H4_SOLLC		
Solyc10g061850.1	K4D1H5	K4D1H5_SOLLC		
Solyc10g061860.1	K4D1H6	K4D1H6_SOLLC		
Solyc10g061870.1	K4D1H7	K4D1H7_SOLLC		
Solyc10g061880.1	K4D1H8	K4D1H8_SOLLC		
Solyc10g061890.1	K4D1H9	K4D1H9_SOLLC		
Solyc10g061900.1	K4D1I0	K4D1I0_SOLLC		
Solyc10g061910.1	K4D1I1	K4D1I1_SOLLC		
Solyc10g061920.1	K4D1I2	K4D1I2_SOLLC		
Solyc10g061930.1	K4D1I3	K4D1I3_SOLLC		
Solyc10g061940.1	K4D1I4	K4D1I4_SOLLC		
Solyc10g061950.1	K4D1I5	K4D1I5_SOLLC		
Solyc10g061960.1	K4D1I6	K4D1I6_SOLLC	101257910	LOC101257910
Solyc10g061970.1				
Solyc10g061980.1	K4D1I8	K4D1I8_SOLLC		
Solyc10g061990.1	K4D1I9	K4D1I9_SOLLC		
Solyc10g062000.1	K4D1J0	K4D1J0_SOLLC		
Solyc10g062010.1	K4D1J1	K4D1J1_SOLLC		
Solyc10g062020.1	K4D1J2	K4D1J2_SOLLC		
Solyc10g062030.1	K4D1J3	K4D1J3_SOLLC		
Solyc10g062040.1	K4D1J4	K4D1J4_SOLLC		
Solyc10g062050.1	K4D1J5	K4D1J5_SOLLC		
Solyc10g062060.1	K4D1J6	K4D1J6_SOLLC		
Solyc10g062070.1	K4D1J7	K4D1J7_SOLLC		
Solyc10g062080.1	K4D1J8	K4D1J8_SOLLC		
Solyc10g062090.1	K4D1J9	K4D1J9_SOLLC		
Solyc10g062100.1	K4D1K0	K4D1K0_SOLLC		
Solyc10g062110.1	K4D1K1	K4D1K1_SOLLC		
Solyc10g062120.1	K4D1K2	K4D1K2_SOLLC		
Solyc10g062130.1	K4D1K3	K4D1K3_SOLLC		
Solyc10g062140.1	K4D1K4	K4D1K4_SOLLC		
Solyc10g062150.1				
Solyc10g062160.1	K4D1K6	K4D1K6_SOLLC	101258504	LOC101258504
Solyc10g062170.1	K4D1K7	K4D1K7_SOLLC		
Solyc10g062180.1	K4D1K8	K4D1K8_SOLLC		
Solyc10g062190.1	K4D1K9	K4D1K9_SOLLC		
Solyc10g062200.1	K4D1L0	K4D1L0_SOLLC		
Solyc10g062210.1				
Solyc10g062220.1	K4D1L2	K4D1L2_SOLLC		
Solyc10g062230.1	K4D1L3	K4D1L3_SOLLC		
Solyc10g062250.1	K4D1L4	K4D1L4_SOLLC		
Solyc10g062260.1	K4D1L5	K4D1L5_SOLLC		
Solyc10g062270.1	K4D1L6	K4D1L6_SOLLC		
Solyc10g062280.1	K4D1L7	K4D1L7_SOLLC		
Solyc10g062290.1	K4D1L8	K4D1L8_SOLLC		
Solyc10g062300.1	K4D1L9	K4D1L9_SOLLC		
Solyc10g062310.1	K4D1M0	K4D1M0_SOLLC		
Solyc10g062320.1	K4D1M1	K4D1M1_SOLLC		
Solyc10g062330.1	K4D1M2	K4D1M2_SOLLC		
Solyc10g062340.1	K4D1M3	K4D1M3_SOLLC		
Solyc10g068340.1	K4D1M4	K4D1M4_SOLLC		
Solyc10g068350.1	K4D1M5	K4D1M5_SOLLC		
Solyc10g073350.1	K4D1M6	K4D1M6_SOLLC		
Solyc10g074350.1	K4D1M7	K4D1M7_SOLLC		
Solyc10g074360.1	K4D1M8	K4D1M8_SOLLC		
Solyc10g074370.1	K4D1M9	K4D1M9_SOLLC		
Solyc10g074380.1	K4D1N0	K4D1N0_SOLLC		
Solyc10g074390.1	K4D1N1	K4D1N1_SOLLC		
Solyc10g074400.1	K4D1N2	K4D1N2_SOLLC		
Solyc10g074410.1	K4D1N3	K4D1N3_SOLLC		
Solyc10g074420.1	K4D1N4	K4D1N4_SOLLC		
Solyc10g074430.1	K4D1N5	K4D1N5_SOLLC		
Solyc10g074440.1	K4D1N6	K4D1N6_SOLLC	101251136	LOC101251136
Solyc10g074450.1	K4D1N7	K4D1N7_SOLLC		
Solyc10g074460.1	K4D1N8	K4D1N8_SOLLC		
Solyc10g074470.1	K4D1N9	K4D1N9_SOLLC	101251428	LOC101251428
Solyc10g074480.1				
Solyc10g074490.1	K4D1P1	K4D1P1_SOLLC		
Solyc10g074500.1	K4D1P2	K4D1P2_SOLLC	101251730	
Solyc10g074510.1	K4D1P3	K4D1P3_SOLLC		
Solyc10g074520.1	K4D1P4	K4D1P4_SOLLC		
Solyc10g074530.1	K4D1P5	K4D1P5_SOLLC		
Solyc10g074540.1	K4D1P6	K4D1P6_SOLLC	101252337	LOC101252337
Solyc10g074550.1				
Solyc10g074560.1	K4D1P8	K4D1P8_SOLLC	101252639	LOC101252639
Solyc10g074570.1	K4D1P9	K4D1P9_SOLLC	101252935	LOC101252935
Solyc10g074580.1	K4D1Q0	K4D1Q0_SOLLC	101253238	SlVRSLip
Solyc10g074590.1	K4D1Q1	K4D1Q1_SOLLC	101253540	LOC101253540
Solyc10g074600.1	K4D1Q2	K4D1Q2_SOLLC		
Solyc10g074610.1	K4D1Q3	K4D1Q3_SOLLC		
Solyc10g074620.1	K4D1Q4	K4D1Q4_SOLLC	101254142	LOC101254142
Solyc10g074630.1	K4D1Q5	K4D1Q5_SOLLC		
Solyc10g074640.1	K4D1Q6	K4D1Q6_SOLLC		
Solyc10g074650.1	K4D1Q7	K4D1Q7_SOLLC	101254852	LOC101254852
Solyc10g074660.1				
Solyc10g074670.1	K4D1Q9	K4D1Q9_SOLLC		
Solyc10g074680.1	K4D1R0	K4D1R0_SOLLC	101255150	LOC101255150
Solyc10g074690.1	K4D1R1	K4D1R1_SOLLC	101255446	LOC101255446
Solyc10g074700.1	K4D1R2	K4D1R2_SOLLC	101255745	LOC101255745
Solyc10g074710.1	K4D1R3	K4D1R3_SOLLC	101256046	LOC101256046
Solyc10g074720.1	Q9FSH5	Q9FSH5_SOLLC	543768	cdkB1
Solyc10g074730.1	K4D1R5	K4D1R5_SOLLC	101256532	LOC101256532
Solyc10g074740.1	K4D1R6	K4D1R6_SOLLC	101256817	LOC101256817
Solyc10g074750.1				
Solyc10g074760.1	K4D1R8	K4D1R8_SOLLC		
Solyc10g074770.1	K4D1R9	K4D1R9_SOLLC		
Solyc10g074780.1	K4D1S0	K4D1S0_SOLLC		
Solyc10g074790.1	K4D1S1	K4D1S1_SOLLC	101257817	LOC101257817
Solyc10g074800.1	K4D1S2	K4D1S2_SOLLC	101258800	LOC101258800
Solyc10g074810.1	K4D1S3	K4D1S3_SOLLC	101258505	LOC101258505
Solyc10g074820.1	K4D1S4	K4D1S4_SOLLC		
Solyc10g074830.1	K4D1S5	K4D1S5_SOLLC		
Solyc10g074840.1	K4D1S6	K4D1S6_SOLLC		
Solyc10g074850.1	K4D1S7	K4D1S7_SOLLC		
Solyc10g074860.1				
Solyc10g074870.1	K4D1S9	K4D1S9_SOLLC	101259991	LOC101259991
Solyc10g074880.1	K4D1T0	K4D1T0_SOLLC		
Solyc10g074890.1	K4D1T1	K4D1T1_SOLLC		
Solyc10g074900.1	K4D1T2	K4D1T2_SOLLC	101264274	LOC101264274
Solyc10g074910.1	K4D1T3	K4D1T3_SOLLC		
Solyc10g074920.1	K4D1T4	K4D1T4_SOLLC	101261972	LOC101261972
Solyc10g074930.1	K4D1T5	K4D1T5_SOLLC	101261471	LOC101261471
Solyc10g074940.1	K4D1T6	K4D1T6_SOLLC	101260883	LOC101260883
Solyc10g074950.1	K4D1T7	K4D1T7_SOLLC	101263359	LOC101263359
Solyc10g074960.1	K4D1T8	K4D1T8_SOLLC		
Solyc10g074970.1	K4D1T9	K4D1T9_SOLLC		
Solyc10g074980.1	K4D1U0	K4D1U0_SOLLC	101261176	LOC101261176
Solyc10g074990.1	K4D1U1	K4D1U1_SOLLC		
Solyc10g075000.1	K4D1U2	K4D1U2_SOLLC		
Solyc10g075010.1	K4D1U3	K4D1U3_SOLLC	101264878	LOC101264878
Solyc10g075020.1	K4D1U4	K4D1U4_SOLLC	101263649	LOC101263649
Solyc10g075030.1	K4D1U5	K4D1U5_SOLLC		
Solyc10g075040.1	K4D1U6	K4D1U6_SOLLC		
Solyc10g075050.1	K4D1U7	K4D1U7_SOLLC	101264570	LOC101264570
Solyc10g075060.1	K4D1U8	K4D1U8_SOLLC		
Solyc10g075070.1	K4D1U9	K4D1U9_SOLLC	101266080	LOC101266080
Solyc10g075080.1	K4D1V0	K4D1V0_SOLLC		
Solyc10g075090.1	K4D1V1	K4D1V1_SOLLC		
Solyc10g075100.1	Q4A1N1	Q4A1N1_SOLLC	778214	ltpg1
Solyc10g075110.1	P27056	NLTP1_SOLLC	544066	TSW12
Solyc10g075120.1	K4D1V3	K4D1V3_SOLLC		
Solyc10g075130.1				
Solyc10g075140.1				
Solyc10g075150.1	K4D1V6	K4D1V6_SOLLC	101266879	LOC101266879
Solyc10g075160.1	K4D1V7	K4D1V7_SOLLC	101265784	LOC101265784
Solyc10g075170.1	K4D1V8	K4D1V8_SOLLC		
Solyc10g076170.1	K4D1V9	K4D1V9_SOLLC		
Solyc10g076180.1	K4D1W0	K4D1W0_SOLLC	101265492	LOC101265492
Solyc10g076190.1	K4D1W1	K4D1W1_SOLLC	101265182	LOC101265182
Solyc10g076200.1	K4D1W2	K4D1W2_SOLLC	101266573	LOC101266573
Solyc10g076210.1	K4D1W3	K4D1W3_SOLLC	101267856	LOC101267856
Solyc10g076220.1	K4D1W4	K4D1W4_SOLLC	101268440	LOC101268440
Solyc10g076230.1	K4D1W5	K4D1W5_SOLLC		
Solyc10g076240.1	K4D1W6	K4D1W6_SOLLC	101268153	LOC101268153
Solyc10g076250.1	K4D1W7	K4D1W7_SOLLC	101268729	LOC101268729
Solyc10g076260.1	K4D1W8	K4D1W8_SOLLC		
Solyc10g076270.1	K4D1W9	K4D1W9_SOLLC		
Solyc10g076280.1	K4D1X0	K4D1X0_SOLLC	101267281	LOC101267281
Solyc10g076290.1	K4D1X1	K4D1X1_SOLLC	101243752	LOC101243752
Solyc10g076300.1	K4D1X2	K4D1X2_SOLLC	101244045	LOC101244045
Solyc10g076310.1	K4D1X3	K4D1X3_SOLLC		
Solyc10g076320.1	K4D1X4	K4D1X4_SOLLC	101244331	LOC101244331
Solyc10g076330.1	K4D1X5	K4D1X5_SOLLC		
Solyc10g076340.1	K4D1X6	K4D1X6_SOLLC		
Solyc10g076350.1	K4D1X7	K4D1X7_SOLLC		
Solyc10g076360.1	K4D1X8	K4D1X8_SOLLC	101245109	LOC101245109
Solyc10g076370.1	K4D1X9	K4D1X9_SOLLC		
Solyc10g076380.1	K4D1Y0	K4D1Y0_SOLLC		
Solyc10g076390.1	K4D1Y1	K4D1Y1_SOLLC	104649830	LOC104649830
Solyc10g076400.1	K4D1Y2	K4D1Y2_SOLLC	101268733	LOC101268733
Solyc10g076410.1	K4D1Y3	K4D1Y3_SOLLC	101245998	LOC101245998
Solyc10g076420.1	K4D1Y4	K4D1Y4_SOLLC	101246292	LOC101246292
Solyc10g076430.1	K4D1Y5	K4D1Y5_SOLLC		
Solyc10g076440.1	K4D1Y6	K4D1Y6_SOLLC	101244633	LOC101244633
Solyc10g076450.1	K4D1Y7	K4D1Y7_SOLLC	101246576	LOC101246576
Solyc10g076460.1	K4D1Y8	K4D1Y8_SOLLC	101244920	LOC101244920
Solyc10g076470.1	K4D1Y9	K4D1Y9_SOLLC		
Solyc10g076480.1	K4D1Z0	K4D1Z0_SOLLC	101246876	LOC101246876
Solyc10g076490.1	K4D1Z1	K4D1Z1_SOLLC		
Solyc10g076500.1	K4D1Z2	K4D1Z2_SOLLC	101245515	LOC101245515
Solyc10g076510.1	K4D1Z3	K4D1Z3_SOLLC	101247173	LOC101247173
Solyc10g076520.1				
Solyc10g076530.1	K4D1Z5	K4D1Z5_SOLLC		
Solyc10g076540.1	K4D1Z6	K4D1Z6_SOLLC		
Solyc10g076550.1	K4D1Z7	K4D1Z7_SOLLC		
Solyc10g076560.1	K4D1Z8	K4D1Z8_SOLLC		
Solyc10g076570.1	K4D1Z9	K4D1Z9_SOLLC	101247477	LOC101247477
Solyc10g076580.1	K4D200	K4D200_SOLLC		
Solyc10g076590.1	K4D201	K4D201_SOLLC		
Solyc10g076600.1	K4D202	K4D202_SOLLC	101248057	LOC101248057
Solyc10g076610.1	K4D203	K4D203_SOLLC		
Solyc10g076620.1	K4D204	K4D204_SOLLC		
Solyc10g076630.1	K4D205	K4D205_SOLLC		
Solyc10g076640.1	K4D206	K4D206_SOLLC		
Solyc10g076650.1	K4D207	K4D207_SOLLC		
Solyc10g076660.1	K4D208	K4D208_SOLLC	101248628	LOC101248628
Solyc10g076670.1	K4D209	K4D209_SOLLC		
Solyc10g076680.1	K4D210	K4D210_SOLLC		
Solyc10g076690.1	K4D211	K4D211_SOLLC	101249220	LOC101249220
Solyc10g076700.1	K4D212	K4D212_SOLLC	101249505	LOC101249505
Solyc10g076710.1	B6C9K5	B6C9K5_SOLLC	100301923	LOC100301923
Solyc10g076720.1	K4D214	K4D214_SOLLC		
Solyc10g076730.1	K4D215	K4D215_SOLLC	101249775	LOC101249775
Solyc10g076740.1	K4D216	K4D216_SOLLC		
Solyc10g076750.1	K4D217	K4D217_SOLLC	101250064	LOC101250064
Solyc10g076760.1	K4D218	K4D218_SOLLC	101250352	LOC101250352
Solyc10g076770.1	K4D219	K4D219_SOLLC		
Solyc10g076780.1	K4D220	K4D220_SOLLC	101250644	LOC101250644
Solyc10g076790.1	F8SS65	F8SS65_SOLLC	100736479	LOC100736479
Solyc10g076800.1	K4D222	K4D222_SOLLC	101250940	LOC101250940
Solyc10g076810.1	K4D223	K4D223_SOLLC	101251234	LOC101251234
Solyc10g076820.1	K4D224	K4D224_SOLLC	101251526	LOC101251526
Solyc10g076830.1	K4D225	K4D225_SOLLC	101251829	LOC101251829
Solyc10g076840.1	K4D226	K4D226_SOLLC	101252129	LOC101252129
Solyc10g076850.1				
Solyc10g076860.1	K4D228	K4D228_SOLLC	101252446	LOC101252446
Solyc10g076870.1	K4D229	K4D229_SOLLC		
Solyc10g076880.1	K4D230	K4D230_SOLLC		
Solyc10g076890.1	K4D231	K4D231_SOLLC	101253037	LOC101253037
Solyc10g076900.1	K4D232	K4D232_SOLLC		
Solyc10g076910.1	K4D233	K4D233_SOLLC	101253638	LOC101253638
Solyc10g076920.1	K4D234	K4D234_SOLLC		
Solyc10g076930.1	K4D235	K4D235_SOLLC		
Solyc10g076940.1	K4D236	K4D236_SOLLC	101254547	LOC101254547
Solyc10g076950.1	K4D237	K4D237_SOLLC		
Solyc10g076960.1	K4D238	K4D238_SOLLC		
Solyc10g076970.1	K4D239	K4D239_SOLLC		
Solyc10g076980.1	K4D240	K4D240_SOLLC	101247876	LOC101247876
Solyc10g076990.1	K4D241	K4D241_SOLLC	101255345	LOC101255345
Solyc10g077000.1	K4D242	K4D242_SOLLC		
Solyc10g077010.1				
Solyc10g077020.1	K4D244	K4D244_SOLLC	101255641	LOC101255641
Solyc10g077030.1	K4D245	K4D245_SOLLC	101256141	LOC101256141
Solyc10g077040.1	K4D246	K4D246_SOLLC	101257518	LOC101257518
Solyc10g077050.1	K4D247	K4D247_SOLLC	101257818	LOC101257818
Solyc10g077060.1	K4D248	K4D248_SOLLC	101258314	LOC101258314
Solyc10g077070.1	K4D249	K4D249_SOLLC	101258606	LOC101258606
Solyc10g077080.1	K4D250	K4D250_SOLLC		
Solyc10g077090.1	K4D251	K4D251_SOLLC	101259205	LOC101259205
Solyc10g077100.1	K4D252	K4D252_SOLLC	101248441	LOC101248441
Solyc10g077110.1	Q06HM7	Q06HM7_SOLLC	100037495	
Solyc10g077120.1	K4D254	K4D254_SOLLC		
Solyc10g077130.1	K4D255	K4D255_SOLLC	101259793	LOC101259793
Solyc10g077140.1	K4D256	K4D256_SOLLC		
Solyc10g077150.1	K4D257	K4D257_SOLLC		
Solyc10g078150.1	K4D258	K4D258_SOLLC	101260092	LOC101260092
Solyc10g078160.1	K4D259	K4D259_SOLLC	101260385	LOC101260385
Solyc10g078170.1	K4D260	K4D260_SOLLC		
Solyc10g078180.1	K4D261	K4D261_SOLLC		
Solyc10g078190.1	K4D262	K4D262_SOLLC	101261277	LOC101261277
Solyc10g078200.1	K4D263	K4D263_SOLLC	101248734	LOC101248734
Solyc10g078220.1	K4D264	K4D264_SOLLC	101261765	LOC101261765
Solyc10g078230.1	K4D265	K4D265_SOLLC	101262063	LOC101262063
Solyc10g078240.1	K4D266	K4D266_SOLLC	101262367	LOC101262367
Solyc10g078250.1	K4D267	K4D267_SOLLC		
Solyc10g078260.1	K4D268	K4D268_SOLLC		
Solyc10g078270.1	K4D269	K4D269_SOLLC	101262970	LOC101262970
Solyc10g078280.2	K4D270	K4D270_SOLLC	101263557	LOC101263557
Solyc10g078290.1	K4D271	K4D271_SOLLC		
Solyc10g078300.1	K4D272	K4D272_SOLLC	101264077	LOC101264077
Solyc10g078310.1	K4D273	K4D273_SOLLC	101265183	LOC101265183
Solyc10g078320.1	K4D274	K4D274_SOLLC	101264384	LOC101264384
Solyc10g078330.1	K4D275	K4D275_SOLLC	543730	LOC543730
Solyc10g078340.1	K4D276	K4D276_SOLLC		
Solyc10g078350.1	K4D277	K4D277_SOLLC	101249035	LOC101249035
Solyc10g078360.1	K4D278	K4D278_SOLLC	101265973	LOC101265973
Solyc10g078370.1	D6RT09	D6RT09_SOLLC	100527974	SlPIN1
Solyc10g078380.1	K4D280	K4D280_SOLLC	101266278	LOC101266278
Solyc10g078390.1	K4D281	K4D281_SOLLC	101266575	LOC101266575
Solyc10g078400.1	K4D282	K4D282_SOLLC	101266881	LOC101266881
Solyc10g078410.1	K4D283	K4D283_SOLLC	101267173	LOC101267173
Solyc10g078420.1	K4D284	K4D284_SOLLC	101267461	LOC101267461
Solyc10g078430.1	K4D285	K4D285_SOLLC	101267947	
Solyc10g078440.1	K4D286	K4D286_SOLLC	101268236	LOC101268236
Solyc10g078450.1	K4D287	K4D287_SOLLC		
Solyc10g078460.1	K4D288	K4D288_SOLLC		
Solyc10g078470.1	K4D289	K4D289_SOLLC	101268525	LOC101268525
Solyc10g078480.1	K4D290	K4D290_SOLLC	101244134	LOC101244134
Solyc10g078490.1	K4D291	K4D291_SOLLC	101244430	LOC101244430, SIP12
Solyc10g078500.1	K4D292	K4D292_SOLLC		
Solyc10g078510.1	K4D293	K4D293_SOLLC	101244915	LOC101244915
Solyc10g078520.1	K4D294	K4D294_SOLLC	101245213	LOC101245213
Solyc10g078530.1	K4D295	K4D295_SOLLC	101245708	LOC101245708
Solyc10g078540.1	K4D296	K4D296_SOLLC	101246000	LOC101246000
Solyc10g078550.1	K4D297	K4D297_SOLLC	544015	
Solyc10g078560.1	K4D298	K4D298_SOLLC	101246294	LOC101246294
Solyc10g078570.1	K4D299	K4D299_SOLLC		
Solyc10g078580.1	K4D2A0	K4D2A0_SOLLC	101246976	LOC101246976
Solyc10g078590.1	K4D2A1	K4D2A1_SOLLC	101247272	LOC101247272
Solyc10g078600.1	K4D2A2	K4D2A2_SOLLC		
Solyc10g078610.1	K4D2A3	K4D2A3_SOLLC	101248529	LOC101248529
Solyc10g078620.1	K4D2A4	K4D2A4_SOLLC	101248251	LOC101248251
Solyc10g078630.1				
Solyc10g078640.1	K4D2A6	K4D2A6_SOLLC		
Solyc10g078650.1	K4D2A7	K4D2A7_SOLLC		
Solyc10g078660.1	K4D2A8	K4D2A8_SOLLC	101249690	LOC101249690
Solyc10g078670.1	K4D2A9	K4D2A9_SOLLC	101250172	LOC101250172
Solyc10g078680.1	K4D2B0	K4D2B0_SOLLC		
Solyc10g078690.1	K4D2B1	K4D2B1_SOLLC		
Solyc10g078700.1	K4D2B2	K4D2B2_SOLLC	101250753	LOC101250753
Solyc10g078710.1	K4D2B3	K4D2B3_SOLLC	101251341	LOC101251341
Solyc10g078720.1	K4D2B4	K4D2B4_SOLLC	101251632	LOC101251632
Solyc10g078730.1	K4D2B5	K4D2B5_SOLLC	101251938	LOC101251938
Solyc10g078740.1	K4D2B6	K4D2B6_SOLLC	101252237	LOC101252237
Solyc10g078750.1	K4D2B7	K4D2B7_SOLLC	101252539	LOC101252539
Solyc10g078760.1	K4D2B8	K4D2B8_SOLLC	101249875	LOC101249875
Solyc10g078770.1	Q00747	LE25_SOLLC	101253038	LE25
Solyc10g078780.1	K4D2B9	K4D2B9_SOLLC	101250176	LOC101250176
Solyc10g078790.1	K4D2C0	K4D2C0_SOLLC	101253335	LOC101253335
Solyc10g078800.1	K4D2C1	K4D2C1_SOLLC		
Solyc10g078810.1	K4D2C2	K4D2C2_SOLLC	101251048	LOC101251048
Solyc10g078820.1	K4D2C3	K4D2C3_SOLLC	101251345	LOC101251345
Solyc10g078830.1	K4D2C4	K4D2C4_SOLLC	101253639	LOC101253639
Solyc10g078840.1	K4D2C5	K4D2C5_SOLLC	101253951	LOC101253951
Solyc10g078850.1	K4D2C6	K4D2C6_SOLLC		
Solyc10g078860.1	K4D2C7	K4D2C7_SOLLC	101251637	LOC101251637
Solyc10g078870.1	K4D2C8	K4D2C8_SOLLC		
Solyc10g078880.1	K4D2C9	K4D2C9_SOLLC	101254548	LOC101254548
Solyc10g078890.1	K4D2D0	K4D2D0_SOLLC	101254854	LOC101254854
Solyc10g078900.1	K4D2D1	K4D2D1_SOLLC		
Solyc10g078910.1	K4D2D2	K4D2D2_SOLLC		
Solyc10g078920.1	K4D2D3	K4D2D3_SOLLC	101255936	LOC101255936
Solyc10g078930.1	K4D2D4	K4D2D4_SOLLC	101256232	LOC101256232
Solyc10g078940.1	K4D2D5	K4D2D5_SOLLC	101256534	LOC101256534
Solyc10g078950.1	K4D2D6	K4D2D6_SOLLC		
Solyc10g078960.1	K4D2D7	K4D2D7_SOLLC	101257121	LOC101257121
Solyc10g078970.1	K4D2D8	K4D2D8_SOLLC	104644359	LOC104644359
Solyc10g078980.1	K4D2D9	K4D2D9_SOLLC		
Solyc10g078990.1	K4D2E0	K4D2E0_SOLLC	104644361	LOC104644361
Solyc10g079000.1	K4D2E1	K4D2E1_SOLLC	101257715	LOC101257715
Solyc10g079010.1	K4D2E2	K4D2E2_SOLLC	101258014	LOC101258014
Solyc10g079020.1	K4D2E3	K4D2E3_SOLLC		
Solyc10g079030.1	K4D2E4	K4D2E4_SOLLC	101258315	LOC101258315
Solyc10g079040.1	K4D2E5	K4D2E5_SOLLC		
Solyc10g079050.1	K4D2E6	K4D2E6_SOLLC	101258607	LOC101258607
Solyc10g079060.1	K4D2E7	K4D2E7_SOLLC		
Solyc10g079070.1	K4D2E8	K4D2E8_SOLLC	101258908	LOC101258908
Solyc10g079080.1	C4NAK4	C4NAK4_SOLLC	101259384	SAP5
Solyc10g079090.1	K4D2F0	K4D2F0_SOLLC	101259895	LOC101259895
Solyc10g079100.1	K4D2F1	K4D2F1_SOLLC		
Solyc10g079110.1	K4D2F2	K4D2F2_SOLLC	101261177	LOC101261177
Solyc10g079120.1	K4D2F3	K4D2F3_SOLLC	101260490	LOC101260490
Solyc10g079130.1	K4D2F4	K4D2F4_SOLLC	101260188	LOC101260188
Solyc10g079140.1	K4D2F5	K4D2F5_SOLLC	101261672	LOC101261672
Solyc10g079150.1	K4D2F6	K4D2F6_SOLLC		
Solyc10g079160.1	K4D2F7	K4D2F7_SOLLC	101252542	LOC101252542
Solyc10g079170.1	K4D2F8	K4D2F8_SOLLC	101262268	LOC101262268
Solyc10g079180.2	B1N660	B1N660_SOLLC	101252833	LOC101252833, LYC_68t000008
Solyc10g079190.1	B1N661	B1N661_SOLLC	101262575	LYC_68t000006, SlC3H61
Solyc10g079200.1	B1N662	B1N662_SOLLC	101262875	LOC101262875, LYC_68t000003
Solyc10g079210.1	B1N665	B1N665_SOLLC	101263360	LOC101263360, LYC_68t000014
Solyc10g079220.2	B1N666	B1N666_SOLLC		LYC_68t000011, SUNLYC_67t000004
Solyc10g079230.1	B1N667	B1N667_SOLLC	101253145	LOC101253145, LYC_68t000001, SUNLYC_67t000002
Solyc10g079240.1	B1N669	B1N669_SOLLC	100147716	LYC_68t000013, SUN, SUNLYC_67t000009
Solyc10g079250.1	B1N670	B1N670_SOLLC	101263651	LOC101263651, LYC_68t000015
Solyc10g079260.1	B1N671	B1N671_SOLLC	101247769	LOC101247769, LYC_68t000010
Solyc10g079270.1	B1N672	B1N672_SOLLC		LYC_68t000002
Solyc10g079280.1	K4D2G9	K4D2G9_SOLLC	101248629	LOC101248629
Solyc10g079290.1	K4D2H0	K4D2H0_SOLLC	101264572	LOC101264572
Solyc10g079300.1	K4D2H1	K4D2H1_SOLLC	101253440	LOC101253440
Solyc10g079310.1	K4D2H2	K4D2H2_SOLLC		
Solyc10g079320.1	K4D2H3	K4D2H3_SOLLC		
Solyc10g079330.1	K4D2H4	K4D2H4_SOLLC		
Solyc10g079340.1	K4D2H5	K4D2H5_SOLLC		
Solyc10g079350.1	K4D2H6	K4D2H6_SOLLC	101244725	LOC101244725
Solyc10g079360.1	K4D2H7	K4D2H7_SOLLC	101246877	LOC101246877
Solyc10g079370.1	K4D2H8	K4D2H8_SOLLC	101266576	LOC101266576
Solyc10g079380.1	K4D2H9	K4D2H9_SOLLC	101254651	LOC101254651
Solyc10g079390.1	K4D2I0	K4D2I0_SOLLC	104644425	LOC104644425
Solyc10g079400.1	K4D2I1	K4D2I1_SOLLC		
Solyc10g079410.1	K4D2I2	K4D2I2_SOLLC	101255254	LOC101255254
Solyc10g079420.1	K4D2I3	K4D2I3_SOLLC		
Solyc10g079430.1	K4D2I4	K4D2I4_SOLLC	101246578	LOC101246578
Solyc10g079440.1	K4D2I5	K4D2I5_SOLLC		
Solyc10g079450.1	K4D2I6	K4D2I6_SOLLC	101265688	LOC101265688
Solyc10g079460.1	K4D2I7	K4D2I7_SOLLC	101246001	LOC101246001
